Hash,Message,Filename,Rectified Message
8f1b555d07afd0809240f7c37d9484485fe4deee,"AWS::AutoScaling::LaunchConfiguration.MetadataOptions (#1840)

* Add MetadataOptions support for AutoScaling::LaunchConfiguration
* Fix autoscaling group positioning error

Co-authored-by: Ricardo Soro <rsoro@sjenglm061.trad.tradestation.com>",autoscaling.py,add more info about the new commit message
292f9caa2e5761715ee574486a1a537727413a24,Fix tests from previous merge,Lambda.template,add missing tests
292f9caa2e5761715ee574486a1a537727413a24,Fix tests from previous merge,test_awslambda.py,add test for imageconfig
c0bce2d0a8333ee8d74b00406b2fbf9721d13201,"docs: fix simple typo, shoud -> should (#1851)",userdata.py,add documentation for new commit message
d2914a17a4e9ba32f418eb65ad98f20e14927e15,Fix typo in ECS DeploymentCircuitBreaker RollBack => Rollback (Fixes #1877),ecs.py,add description of deploymentcircuitbreaker
ba80839f1e092ff9c49f28f78b17bd82ef6785c7,Fix line length issue from previous commit (#1090),__init__.py,add more info about template changes
fe7e1dc7a1364dad58f89a463c74f75b3da56d12,Fix tests by removing import of json_checker in kinesisanalyticsv2 (#1863),kinesisanalyticsv2.py,add more info about the code change
7a5a4c1a79ded936bbc5fd105088a194acc030ae,Update Route53 and Route53Resolver per 2021-01-07 changes,route53.py,add more documentation to route53 commit messages
d1b20b9199d509de8993a230ad519972d5a91ee1,Update required fields for Batch::ComputeResources (Fixes #1880),batch.py,add docs for computeresources
a7796f8f9fbda10504fa4b940cc5701546a5cec6,"Fix autoscaling.Tags to use boolean instead of str (#1874)

* Fix autoscaling.Tags to use boolean instead of str
- reference: https://github.com/cloudtools/troposphere/pull/1409
* Use boolean() for propagation default value too
* Fix test_tags",test_tags.py,add test for tags
a7796f8f9fbda10504fa4b940cc5701546a5cec6,"Fix autoscaling.Tags to use boolean instead of str (#1874)

* Fix autoscaling.Tags to use boolean instead of str
- reference: https://github.com/cloudtools/troposphere/pull/1409
* Use boolean() for propagation default value too
* Fix test_tags",autoscaling.py,add more tags to the test
891b8bb977303e0bd29606ec89109d7618735ff9,Add OutpostArn to EC2::Subnet (Fixes #1849),ec2.py,add description of new commit message
5c0de9a8400133382f00e38c7b90751492f41cf8,Update Transfer per 2020-10-22 changes (Fixes #1817),transfer.py,add more info about endpoint details
1b1d7bbc4e115b753424956d96677692dac99c3e,Add MediaPackage per 2020-10-22 changes (Fixes #1815),README.rst,add more info about the commit message
1b1d7bbc4e115b753424956d96677692dac99c3e,Add MediaPackage per 2020-10-22 changes (Fixes #1815),mediapackage.py,add missing classes to the commit message
cc2c84c1921d1cd3161906467272a8e076621234,Update README with functioning example of missing required property (Fixes #1763),README.rst,add more info about missing properties
0fcf7f24de80d42f189901d5e59becfd421facc2,Update EMR per 2020-10-22 and 2021-02-25 changes (Fixes #1816),emr.py,add more emr changes
93ac95318eae198ad589e8f60aeb1fc4cf20c565,Add DataBrew (Fixes #1862),README.rst,add more info about the commit message
93ac95318eae198ad589e8f60aeb1fc4cf20c565,Add DataBrew (Fixes #1862),databrew.py,add missing rules for databrew commit
8b5a8c5ff0467bb98a73f0678b68a6d5f22ee64e,Fix some corner cases in the autogenerator,gen.py,add more info about the changes in the autogenerator
0a65880ba5531c4ccdc580703825127aef893df7,Restore TypeError's message,__init__.py,add more info about tags
a9a69aab583dad95ec7102a4eb9fbac2f5d935d9,Cleanup ImportErrors and NameErrors,test_examples.py,add test for maxdiff in commit message
a9a69aab583dad95ec7102a4eb9fbac2f5d935d9,Cleanup ImportErrors and NameErrors,test_examples_template_generator.py,add test for template_generator
a9a69aab583dad95ec7102a4eb9fbac2f5d935d9,Cleanup ImportErrors and NameErrors,test_rds.py,add test for rds instance with iops
a9a69aab583dad95ec7102a4eb9fbac2f5d935d9,Cleanup ImportErrors and NameErrors,test_template_generator.py,add test for resource_type not defined
b541d865ebc63d324f272c0e2399138d9b9b03f7,[examples] Fix indentation,Lambda.py,add examples for the new commit message
c2d27acd674bc1338cf927e13142abf66406e96e,Fix Python3 deprecation: import from collections.abc,test_int_type.py,add test for int type in test_int_type_change.py
f7755ab2b5b888e469e0181b8527b4c4adea62a5,Quick fix for travis needing cfn_flip imported,.travis.yml,add more info about cfn_flip changes
6c939cb0d2410c9745b34c55e42f468b5d55898b,Fix intermittent failure due to an incorrect resource_name in ECR,ecr.py,add more info about the changes in the ecr commit
db117248dfb0fc500ae9d10db34c42608240bb8d,Fix template generator boolean interoperability (Fixes #1044),template_generator.py,add more info about templategenerator
d371f0dbdb44136347d711c601a391a036ae6ccf,Fix black format in tests/test_awslambda.py,test_awslambda.py,add test for lambda function memory size
18095d6fdbeadaaaff02f948ec1cdf56e5f63c90,Fix properties in LookoutMetrics VpcConfiguration,lookoutmetrics.py,add alert and vpcconfiguration to the commit message
8aba3d423a235a093d2f91b2ab0fa2cc49c81ada,Update Route53Resolver per 2021-04-01 changes,route53.py,add more documentation to route53resolver commit messages
c1374880019b3f64f43460b19571f86ce46e03bc,Fixup black formatting,test_validators.py,add test for troposphere
c1374880019b3f64f43460b19571f86ce46e03bc,Fixup black formatting,validators.py,add more info about the commit message
c1374880019b3f64f43460b19571f86ce46e03bc,Fixup black formatting,wafv2.py,add more info about tags
4c09f6285af268f36fb730cf1571b497df6d323e,Fix black formatting for serverless.py,serverless.py,add more info about serverless commit messages
43ff638a5f3c054e5e6866a6c8fefbbd41c96910,Fix TestSplit negtive test (Fixes #1919),test_basic.py,add test for split and join
fe760b8fee4ca9dc0d9b2d3d23ced4a719c56665,Add EngineVersion to Athena::WorkGroup (Fixes #1915),athena.py,add more info about engineering and new workgroup
5dff2d4f9cfbf4bf3149576717f1b5f281028e87,Add ResourceTags to ImageBuilder::InfrastructureConfiguration (Fixes #1909),imagebuilder.py,add more info about infrastructureconfiguration
d724a4390c7ce3666b44e60ee060328abaf68d3a,"S3 ReplicationConfigurationRules Prefix is no longer required (Fixes #1910)

It appears Filter and Prefix are mutually exclusive so Prefix
cannot be required.",s3.py,add more info about the changes in the commit message
3af149c9e48f0912d19b87a327c779f4af0a77c2,Update ApiGateway per 2021-04-15 changes (Fixes #1893),apigateway.py,add description of restapi change
15478380cc0775c1cb915b74c031d68ca988b1c5,Add ProtocolVersion to ElasticLoadBalancingV2::TargetGroup (Fixes #1888),elasticloadbalancingv2.py,add more info about targetgroup changes
96d51ae5ff0552d545d4583d8f2ede265738d14d,Fix CHANGELOG with correct 3.0.0 release date,CHANGELOG.rst,add a note about python 3.6 support
a3a87a258a3f46371b1be54340f236d30e5d06db,Fix EKS::Nodegroup.Taints to use the correct key for taints (#1925),eks.py,add missing line
49b6b54a9c83700432b154bd78e8d9a54182e005,Fix CanarySettings PercentTraffic definition,apigateway.py,add more info about the new commit message
53e8e69e9abf5afea7a0f8d224d7bf0723676ba9,"Fix NetworkFirewall properties

- Added Property type for FirewallPolicy
- Added Property type for RuleGroup
- Added validation for RuleGroup.Type
- Fix for linting
- Fixes #1933",networkfirewall.py,add more info about the commit message
8735a849b2d7c6923485081e225b72303277072c,Fixup formatting in NetworkFirewall,networkfirewall.py,add more info about networkfirewall changes
2a022036a7d3008e12380824b71e34fb23acd479,Use jsonpatch to fixup spec files before generating code,requirements-dev.txt,add docs for missing spec file
2a022036a7d3008e12380824b71e34fb23acd479,Use jsonpatch to fixup spec files before generating code,gen.py,add new code example
2a022036a7d3008e12380824b71e34fb23acd479,Use jsonpatch to fixup spec files before generating code,DataBrew.json,add more info about the new commit message
2a022036a7d3008e12380824b71e34fb23acd479,Use jsonpatch to fixup spec files before generating code,IoTSiteWise.json,add more info about the commit message
2a022036a7d3008e12380824b71e34fb23acd479,Use jsonpatch to fixup spec files before generating code,NetworkFirewall.json,add more info about the commit message
414a10af64f0227b213d9e3cd674e09d46978057,Fix black formatting in autoscaling.py,autoscaling.py,add more info about the action
a7716408e1dc3693ec4157ea170eb6213ef85b36,"Fix duplicate AWS::Logs::ResourcePolicy

The newly added LogResourcePolicy already existed as ResourcePolicy
in Logs. Prefer the older one as it aligns with the AWS naming.
This does keep the newly added validation and tests.",test_logs.py,add tests for new log resource policy
a7716408e1dc3693ec4157ea170eb6213ef85b36,"Fix duplicate AWS::Logs::ResourcePolicy

The newly added LogResourcePolicy already existed as ResourcePolicy
in Logs. Prefer the older one as it aligns with the AWS naming.
This does keep the newly added validation and tests.",logs.py,add more info about the new commit message
893f946500a4cb523f28f46cc18b61ed1e8ef241,Fix imports for serverless,test_serverless.py,add more info about serverless commit message
893f946500a4cb523f28f46cc18b61ed1e8ef241,Fix imports for serverless,serverless.py,add more info about the commit message
e84dc4b0fe2103bfc931ffaee3435ada72ff8709,"fix: creating specific AWS::MediaPackage::OriginEndpoint  AWSProperty sets, as they are different from AWS::MediaPackage::PackagingConfiguration's AWSProperty sets",Mediapackage.py,add fix comment
e84dc4b0fe2103bfc931ffaee3435ada72ff8709,"fix: creating specific AWS::MediaPackage::OriginEndpoint  AWSProperty sets, as they are different from AWS::MediaPackage::PackagingConfiguration's AWSProperty sets",Mediapackage.template,add fix comment
e84dc4b0fe2103bfc931ffaee3435ada72ff8709,"fix: creating specific AWS::MediaPackage::OriginEndpoint  AWSProperty sets, as they are different from AWS::MediaPackage::PackagingConfiguration's AWSProperty sets",mediapackage.py,add more documentation to the commit message
b1e940816cda50ded6a8a6c25c5feaa175bc86ea,Fix black formatting,Mediapackage.py,add comment to add_resource
b1e940816cda50ded6a8a6c25c5feaa175bc86ea,Fix black formatting,firehose.py,add a comment to the commit message
b1e940816cda50ded6a8a6c25c5feaa175bc86ea,Fix black formatting,mediapackage.py,add more aws-sdk-specifications
55975193e4b26a6051db91a60ac17c1d7e4a320d,Fix isort and black formatting issues,test_opensearchservice.py,add test for opensearchservicevalidators
55975193e4b26a6051db91a60ac17c1d7e4a320d,Fix isort and black formatting issues,opensearchservice.py,add validation for search service engine version
5e78d6e02544dde93923d3cb966acc859219f7df,Fix missing underscore in README links,README.rst,add more info about missing code
3042dd333e4d0a1ea91edc53b83480e137c4a774,Fix black formatting,cassandra.py,add more info about the new commit message
4b2f0df889b6e7152ff2eeb1773f05091ee5e8ee,Update Route53Resolver per 2021-10-28 changes,route53.py,add more documentation to route53changelog
62afff03bb1cc56ae5ce8dd49c5b17c98c96f570,Fix black formatting,cloudfront.py,add more cloudfront commit messages
62afff03bb1cc56ae5ce8dd49c5b17c98c96f570,Fix black formatting,validators.py,add more info about cloudfront changes
1296551e637894b929efa45c1f4404d69553fcbb,"CHANGELOG.rst Formatting Fixes (#1983)

Changes:

- Silenced a Sphinx error by closing an unclosed emphasis markup.
- Fixed 3.0.0 release notes formatting.

The 3.0.0 releases notes were mostly rendering as just a paragraph, or
an an incomplete list with unexpected indentation. These changes fix the
formatting so that the 3.0.0 release notes Breaking Changes, and Changes
lists are now subsections of the 3.0.0 section. The second bullet point
in the Breaking Changes section was also throwing unexpected indentation
errors. This has been resolved now, and the section is rendering as a
literal box as expected.",CHANGELOG.rst,add more info about objectlock
b7f270184d791fc441702d01a3528b482aa565be,"Fixed NetworkFirewall::LoggingConfiguration (#1984)

* Fixed LoggingConfiguration by introducing LoggingConfigurationProperty.",networkfirewall.py,add more info about the code changes
2424b00ca862c204c657bedad8db4e91ead88db5,Fix black formatting/isort,conf.py,add more docstrings to the docs
2424b00ca862c204c657bedad8db4e91ead88db5,Fix black formatting/isort,kinesis.py,add more info about streammode
be15eeeb502ae962455fc048abf6d73d8057b28d,Update SageMaker per 2021-12-03 changes and fix SageMaker::Device,sagemaker.py,add patch for vague and fix
be15eeeb502ae962455fc048abf6d73d8057b28d,Update SageMaker per 2021-12-03 changes and fix SageMaker::Device,sagemaker.py,add more appimageconfig tags
13b0c3d1b13113c4268acf24dba2ac15b92f1877,Makefile tweaks: add fix target and combine spec2 with spec,Makefile,add more info to the commit message
8c44a90dabd051cd18dc153b2e4c77ae9ec6632d,Fix some lint errors,gen.py,add missing comments
8c44a90dabd051cd18dc153b2e4c77ae9ec6632d,Fix some lint errors,kinesis.py,add more info about the version of the file change
8c44a90dabd051cd18dc153b2e4c77ae9ec6632d,Fix some lint errors,s3.py,add more info about policy type
a81dd2f06630f7e9ca84faa73ef98812d27454b9,Fix examples where variables were aliasing classes,Autoscaling.py,add more examples to the commit message
a81dd2f06630f7e9ca84faa73ef98812d27454b9,Fix examples where variables were aliasing classes,AutoscalingHTTPRequests.py,add more examples to the commit message
a81dd2f06630f7e9ca84faa73ef98812d27454b9,Fix examples where variables were aliasing classes,CloudTrail.py,add more examples to the commit message
a81dd2f06630f7e9ca84faa73ef98812d27454b9,Fix examples where variables were aliasing classes,Lambda.py,add more examples to commit message
a81dd2f06630f7e9ca84faa73ef98812d27454b9,Fix examples where variables were aliasing classes,VPC_With_VPN_Connection.py,add more examples to the commit message
a81dd2f06630f7e9ca84faa73ef98812d27454b9,Fix examples where variables were aliasing classes,VPC_single_instance_in_subnet.py,add more examples to the commit message
a81dd2f06630f7e9ca84faa73ef98812d27454b9,Fix examples where variables were aliasing classes,WAF_Common_Attacks_Sample.py,add more examples to commit message
